url_path,views_total,views_unique
/almart7/IsoAnnot/tree/main/.github/workflows,4,1
/almart7/IsoAnnot,3,1
/almart7/IsoAnnot/blob/main/.github/workflows/github-repo-stats.yml,2,1
/almart7/IsoAnnot/blob/main/IsoAnnot.tar.gz,2,1
/almart7/IsoAnnot/branches,2,1
/almart7/IsoAnnot/tree/main/.github,2,1
/almart7/IsoAnnot/tree/main,1,1
