url_path,views_total,views_unique
/almart7/IsoAnnot/tree/main,14,1
/almart7/IsoAnnot/blob/main/IsoAnnot.tar.gz,8,1
/almart7/IsoAnnot/blob/main/README.md,8,1
/almart7/IsoAnnot,7,1
/almart7/IsoAnnot/edit/main/README.md,6,1
/almart7/IsoAnnot/tree/main/IsoAnnot,6,1
/almart7/IsoAnnot/delete/main/IsoAnnot.tar.gz,5,1
/almart7/IsoAnnot/upload/main,4,1
/almart7/IsoAnnot/new/main,3,1
/almart7/IsoAnnot/upload,3,1
