url_path,views_total,views_unique
/almart7/IsoAnnot/blob/main/README.md,4,1
/almart7/IsoAnnot/edit/main/README.md,4,1
/almart7/IsoAnnot,3,1
/almart7/IsoAnnot/tree/main,3,1
/almart7/IsoAnnot/blob/main/IsoAnnot.tar.gz,2,1
/almart7/IsoAnnot/delete/main/IsoAnnot.tar.gz,2,1
/almart7/IsoAnnot/upload/main,2,1
/almart7/IsoAnnot/upload,1,1
