url_path,views_total,views_unique
/ConesaLab/IsoAnnot,14,11
/ConesaLab/IsoAnnot/tree/dev,4,2
/ConesaLab/IsoAnnot/tree/main/IsoAnnot,3,3
/ConesaLab/IsoAnnot/tree/dev/IsoAnnot,3,2
/ConesaLab/IsoAnnot/blob/dev/IsoAnnot/config/mytranscripts/hsapiens/config.yaml,2,1
/ConesaLab/IsoAnnot/blob/main/IsoAnnot/isoannot.sh,2,1
/ConesaLab/IsoAnnot/tree/dev/IsoAnnot/config,2,1
/ConesaLab/IsoAnnot/tree/dev/IsoAnnot/config/mytranscripts/hsapiens,2,1
/ConesaLab/IsoAnnot/blob/dev/IsoAnnot/config/generic/Snakefile.smk,1,1
/ConesaLab/IsoAnnot/blob/dev/IsoAnnot/config/mytranscripts/hsapiens/Snakefile.smk,1,1
