url_path,views_total,views_unique
/ConesaLab/IsoAnnot,28,9
/ConesaLab/IsoAnnot/releases/tag/v0.9.0b1,2,2
/ConesaLab/IsoAnnot/blob/main/.github/workflows/github-repo-stats.yml,1,1
/ConesaLab/IsoAnnot/blob/main/IsoAnnot/InterproScan_install.sh,1,1
/ConesaLab/IsoAnnot/blob/main/IsoAnnot/isoannot.sh,1,1
/ConesaLab/IsoAnnot/blob/main/IsoAnnot/scripts/parseInterproscanXml.py,1,1
/ConesaLab/IsoAnnot/blob/main/IsoAnnot/scripts/parse_protein_databases.py,1,1
/ConesaLab/IsoAnnot/blob/main/IsoAnnot/snakemake.yaml,1,1
/ConesaLab/IsoAnnot/blob/main/README.md,1,1
/ConesaLab/IsoAnnot/branches,1,1
